2.1025203940537023	-3.1338539319211354e-13	-3.5487357095891874e-16	2.989841810635004e-17	-8.229787438826951e-13	3.5330802558023177e-10	-2.1568059906394818e-20
-3.141592653589793	-3.108948105273053e-13	-3.584257766045826e-16	3.073401204103029e-17	-8.564809849464304e-13	3.7357197013525605e-10	-2.3125282996474327e-20
-2.1025203940537023	-3.1338539319211354e-13	-3.5487357095891874e-16	2.989841810635004e-17	-8.229787438826951e-13	3.5330802558023177e-10	-2.1568059906394818e-20
-1.5707963267948966	-1.5396171090030097e-13	-4.534702499015605e-16	8.686236358889154e-17	-3.650343390810152e-12	3.1201104517666725e-9	-3.2834594939525047e-19
-1.3771743339389513	7.946313520309803e-14	-3.1180484297414295e-16	1.9360046549700948e-16	-8.967706332791548e-12	1.7033483278104487e-8	-2.7399872270771343e-18
-1.2847448850775784	2.0980212912189283e-13	-6.947191124621577e-18	3.3394686109003627e-16	-7.227367330487824e-12	5.893232314792916e-8	-1.292888744520009e-17
-1.231503712340852	-2.920565999126322e-14	-1.6451909143281494e-16	4.835952078782818e-16	2.775061170074356e-11	1.541349193185016e-7	-4.300267797538824e-17
-1.4536875822280324	7.765341714710471e-14	-2.8104952551909105e-17	4.491148942974703e-16	1.4343902709464088e-11	1.2527648462555305e-7	-3.3186094869931687e-17
-1.5707963267948966	2.0624607041041635e-13	-4.5896333133297595e-17	3.115046213651372e-16	-8.741631964709787e-12	4.992176722826676e-8	-1.0507070380648015e-17
-1.687905071361761	7.765341714710471e-14	-2.8104952551909105e-17	4.491148942974703e-16	1.4343902709464088e-11	1.2527648462555305e-7	-3.3186094869931687e-17
-1.856847768512215	2.0980212912189283e-13	-6.947191124621577e-18	3.3394686109003627e-16	-7.227367330487824e-12	5.893232314792916e-8	-1.292888744520009e-17
-1.9100889412489412	-2.920565999126322e-14	-1.6451909143281494e-16	4.835952078782818e-16	2.775061170074356e-11	1.541349193185016e-7	-4.300267797538824e-17
-2.1025203940537023	1.7332606758876442e-13	4.23130358549239e-17	3.9696989221137797e-16	1.0905300814068982e-12	9.044685454853933e-8	-2.2085693344148293e-17
-2.1025203940537023	-3.372122896031138e-13	-6.914573492671626e-16	5.439484589331944e-16	6.513131229559865e-11	2.208175159876448e-7	-6.740018720748379e-17
-2.2937756801963873	-4.461482719164158e-14	-1.869251835713618e-16	4.876626505690965e-16	2.964477532521808e-11	1.5791395235496655e-7	-4.432460070154252e-17
-2.511947470943637	5.684107057124779e-14	-5.1528451018243585e-17	4.569467342419008e-16	1.7009396348304945e-11	1.3136892045770094e-7	-3.521559182768594e-17
-2.7397220061493366	5.0025250006101775e-14	-5.95890543772433e-17	4.593657059137448e-16	1.787465242809534e-11	1.3330247060450073e-7	-3.586467923319498e-17
-2.954903322775544	-7.136635741768835e-14	-2.2710360284176336e-16	4.943440817977438e-16	3.292027120039621e-11	1.6431404571794412e-7	-4.6581402867092444e-17
3.141592653589793	-4.028117350818875e-13	-8.197538030324792e-16	5.531658983579912e-16	7.30734674631018e-11	2.33482481334535e-7	-7.226650936398225e-17
2.954903322775544	-7.136635741768835e-14	-2.2710360284176336e-16	4.943440817977438e-16	3.292027120039621e-11	1.6431404571794412e-7	-4.6581402867092444e-17
-3.141592653589793	1.6202978538610447e-13	3.92863108177714e-17	4.056704315893783e-16	2.8279659494782552e-12	9.563442435462555e-8	-2.368028978838971e-17
-2.903347895411048	2.089799296130028e-13	6.247861476836532e-18	3.4299532074802883e-16	-6.4290552528907625e-12	6.286684150801395e-8	-1.4016715373622238e-17
-2.626043646130814	2.082882023642283e-13	-3.202374812566732e-17	3.189898559267369e-16	-8.306226279700882e-12	5.2812653919158415e-8	-1.1273056734008623e-17
-2.3462938236043565	2.0958481588984603e-13	-5.662468116049428e-19	3.381846640295211e-16	-6.867779658269946e-12	6.075261094303347e-8	-1.3429980641059269e-17
-2.4370985893475754	8.561197999653045e-14	-3.038884654461151e-16	1.9720295138352619e-16	-9.093692310538358e-12	1.77342459234579e-8	-2.881609391585438e-18
-2.1025203940537023	1.5426652054371899e-13	-1.9356603084548629e-16	2.446643237100835e-16	-1.0124162904605404e-11	2.8617950071998763e-8	-5.241038557253939e-18
-2.1025203940537023	-8.228222875920373e-14	-4.4085280102519307e-16	1.1552343255088902e-16	-5.239800708814076e-12	5.652928409283708e-9	-6.901779170046342e-19
-1.764418319650842	7.946313520309803e-14	-3.1180484297414295e-16	1.9360046549700948e-16	-8.967706332791548e-12	1.7033483278104487e-8	-2.7399872270771343e-18
-2.626043646130814	-1.477507766119981e-13	-4.5351040108810915e-16	8.925404863555537e-17	-3.782374685094313e-12	3.300790869947401e-9	-3.5228302293776946e-19
3.141592653589793	-7.48771783419504e-14	-4.37979027853437e-16	1.1863236011076587e-16	-5.410779154920198e-12	5.977151522164097e-9	-7.400090558871785e-19
-2.8138541468092377	8.922998121311746e-14	-2.9910533257221405e-16	1.9935793358725536e-16	-9.166307145144577e-12	1.8161483841927878e-8	-2.9686456637039866e-18
3.141592653589793	1.613380830751155e-13	-1.7907653444436516e-16	2.507839800491407e-16	-1.0155368071692416e-11	3.0259329580955734e-8	-5.619443768143259e-18
2.903347895411048	2.089799296130028e-13	6.247861476836532e-18	3.4299532074802883e-16	-6.4290552528907625e-12	6.286684150801395e-8	-1.4016715373622238e-17
2.7397220061493366	5.0025250006101775e-14	-5.95890543772433e-17	4.593657059137448e-16	1.787465242809534e-11	1.3330247060450073e-7	-3.586467923319498e-17
2.511947470943637	5.684107057124779e-14	-5.1528451018243585e-17	4.569467342419008e-16	1.7009396348304945e-11	1.3136892045770094e-7	-3.521559182768594e-17
2.626043646130814	2.082882023642283e-13	-3.202374812566732e-17	3.189898559267369e-16	-8.306226279700882e-12	5.2812653919158415e-8	-1.1273056734008623e-17
2.8138541468092377	8.922998121311746e-14	-2.9910533257221405e-16	1.9935793358725536e-16	-9.166307145144577e-12	1.8161483841927878e-8	-2.9686456637039866e-18
2.4370985893475754	8.561197999653045e-14	-3.038884654461151e-16	1.9720295138352619e-16	-9.093692310538358e-12	1.77342459234579e-8	-2.881609391585438e-18
2.626043646130814	-1.477507766119981e-13	-4.5351040108810915e-16	8.925404863555537e-17	-3.782374685094313e-12	3.300790869947401e-9	-3.5228302293776946e-19
2.1025203940537023	-8.228222875920373e-14	-4.4085280102519307e-16	1.1552343255088902e-16	-5.239800708814076e-12	5.652928409283708e-9	-6.901779170046342e-19
2.1025203940537023	1.5426652054371899e-13	-1.9356603084548629e-16	2.446643237100835e-16	-1.0124162904605404e-11	2.8617950071998763e-8	-5.241038557253939e-18
2.1025203940537023	1.7332606758876442e-13	4.23130358549239e-17	3.9696989221137797e-16	1.0905300814068982e-12	9.044685454853933e-8	-2.2085693344148293e-17
2.3462938236043565	2.0958481588984603e-13	-5.662468116049428e-19	3.381846640295211e-16	-6.867779658269946e-12	6.075261094303347e-8	-1.3429980641059269e-17
2.2937756801963873	-4.461482719164158e-14	-1.869251835713618e-16	4.876626505690965e-16	2.964477532521808e-11	1.5791395235496655e-7	-4.432460070154252e-17
2.1025203940537023	-3.372122896031138e-13	-6.914573492671626e-16	5.439484589331944e-16	6.513131229559865e-11	2.208175159876448e-7	-6.740018720748379e-17
1.9100889412489412	-2.920565999126322e-14	-1.6451909143281494e-16	4.835952078782818e-16	2.775061170074356e-11	1.541349193185016e-7	-4.300267797538824e-17
1.856847768512215	2.0980212912189283e-13	-6.947191124621577e-18	3.3394686109003627e-16	-7.227367330487824e-12	5.893232314792916e-8	-1.292888744520009e-17
1.764418319650842	7.946313520309803e-14	-3.1180484297414295e-16	1.9360046549700948e-16	-8.967706332791548e-12	1.7033483278104487e-8	-2.7399872270771343e-18
1.5707963267948966	2.0624607041041635e-13	-4.5896333133297595e-17	3.115046213651372e-16	-8.741631964709787e-12	4.992176722826676e-8	-1.0507070380648015e-17
1.3771743339389513	7.946313520309803e-14	-3.1180484297414295e-16	1.9360046549700948e-16	-8.967706332791548e-12	1.7033483278104487e-8	-2.7399872270771343e-18
1.039072259536091	-8.228222875920373e-14	-4.4085280102519307e-16	1.1552343255088902e-16	-5.239800708814076e-12	5.652928409283708e-9	-6.901779170046342e-19
0.5155490074589791	-1.477507766119981e-13	-4.5351040108810915e-16	8.925404863555537e-17	-3.782374685094313e-12	3.300790869947401e-9	-3.5228302293776946e-19
-0.0	-7.48771783419504e-14	-4.37979027853437e-16	1.1863236011076587e-16	-5.410779154920198e-12	5.977151522164097e-9	-7.400090558871785e-19
-0.3277385067805555	8.922998121311746e-14	-2.9910533257221405e-16	1.9935793358725536e-16	-9.166307145144577e-12	1.8161483841927878e-8	-2.9686456637039866e-18
-0.5155490074589791	2.082882023642283e-13	-3.202374812566732e-17	3.189898559267369e-16	-8.306226279700882e-12	5.2812653919158415e-8	-1.1273056734008623e-17
-0.629645182646156	5.684107057124779e-14	-5.1528451018243585e-17	4.569467342419008e-16	1.7009396348304945e-11	1.3136892045770094e-7	-3.521559182768594e-17
-0.4018706474404565	5.0025250006101775e-14	-5.95890543772433e-17	4.593657059137448e-16	1.787465242809534e-11	1.3330247060450073e-7	-3.586467923319498e-17
-0.23824475817874505	2.089799296130028e-13	6.247861476836532e-18	3.4299532074802883e-16	-6.4290552528907625e-12	6.286684150801395e-8	-1.4016715373622238e-17
0.0	1.613380830751155e-13	-1.7907653444436516e-16	2.507839800491407e-16	-1.0155368071692416e-11	3.0259329580955734e-8	-5.619443768143259e-18
0.3277385067805555	8.922998121311746e-14	-2.9910533257221405e-16	1.9935793358725536e-16	-9.166307145144577e-12	1.8161483841927878e-8	-2.9686456637039866e-18
0.7044940642422177	8.561197999653045e-14	-3.038884654461151e-16	1.9720295138352619e-16	-9.093692310538358e-12	1.77342459234579e-8	-2.881609391585438e-18
1.039072259536091	1.5426652054371899e-13	-1.9356603084548629e-16	2.446643237100835e-16	-1.0124162904605404e-11	2.8617950071998763e-8	-5.241038557253939e-18
1.2847448850775784	2.0980212912189283e-13	-6.947191124621577e-18	3.3394686109003627e-16	-7.227367330487824e-12	5.893232314792916e-8	-1.292888744520009e-17
1.4536875822280324	7.765341714710471e-14	-2.8104952551909105e-17	4.491148942974703e-16	1.4343902709464088e-11	1.2527648462555305e-7	-3.3186094869931687e-17
1.231503712340852	-2.920565999126322e-14	-1.6451909143281494e-16	4.835952078782818e-16	2.775061170074356e-11	1.541349193185016e-7	-4.300267797538824e-17
1.039072259536091	1.7332606758876442e-13	4.23130358549239e-17	3.9696989221137797e-16	1.0905300814068982e-12	9.044685454853933e-8	-2.2085693344148293e-17
0.7952988299854369	2.0958481588984603e-13	-5.662468116049428e-19	3.381846640295211e-16	-6.867779658269946e-12	6.075261094303347e-8	-1.3429980641059269e-17
0.5155490074589791	2.082882023642283e-13	-3.202374812566732e-17	3.189898559267369e-16	-8.306226279700882e-12	5.2812653919158415e-8	-1.1273056734008623e-17
0.23824475817874505	2.089799296130028e-13	6.247861476836532e-18	3.4299532074802883e-16	-6.4290552528907625e-12	6.286684150801395e-8	-1.4016715373622238e-17
-0.0	1.6202978538610447e-13	3.92863108177714e-17	4.056704315893783e-16	2.8279659494782552e-12	9.563442435462555e-8	-2.368028978838971e-17
-0.18668933081424932	-7.136635741768835e-14	-2.2710360284176336e-16	4.943440817977438e-16	3.292027120039621e-11	1.6431404571794412e-7	-4.6581402867092444e-17
0.0	-4.028117350818875e-13	-8.197538030324792e-16	5.531658983579912e-16	7.30734674631018e-11	2.33482481334535e-7	-7.226650936398225e-17
0.18668933081424932	-7.136635741768835e-14	-2.2710360284176336e-16	4.943440817977438e-16	3.292027120039621e-11	1.6431404571794412e-7	-4.6581402867092444e-17
0.4018706474404565	5.0025250006101775e-14	-5.95890543772433e-17	4.593657059137448e-16	1.787465242809534e-11	1.3330247060450073e-7	-3.586467923319498e-17
0.629645182646156	5.684107057124779e-14	-5.1528451018243585e-17	4.569467342419008e-16	1.7009396348304945e-11	1.3136892045770094e-7	-3.521559182768594e-17
0.8478169733934058	-4.461482719164158e-14	-1.869251835713618e-16	4.876626505690965e-16	2.964477532521808e-11	1.5791395235496655e-7	-4.432460070154252e-17
1.039072259536091	-3.372122896031138e-13	-6.914573492671626e-16	5.439484589331944e-16	6.513131229559865e-11	2.208175159876448e-7	-6.740018720748379e-17
1.687905071361761	7.765341714710471e-14	-2.8104952551909105e-17	4.491148942974703e-16	1.4343902709464088e-11	1.2527648462555305e-7	-3.3186094869931687e-17
