0.0	0.0004898084306293618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.039072259536091	0.011685535795070054	0.019067933736430415	0.010000935720533862	6.8489852837328705e-9	-0.006209339471215356	-0.007721972648572381	-0.0055568063649834125	-0.0030677930563959995	-0.00125298560390793	-4.37814051895637e-9	0.00045213368684825716	0.000282214830261946	0.00010785907804933358	1.764602478368486e-5	2.4976316456331045e-6	-1.3875810654886413e-11	-5.362082514909067e-8	-6.357316222368356e-9	-1.1947842039681113e-9	-4.583201333675262e-11	-3.710812240014975e-12
-1.039072259536091	0.06093791829616365	0.103811054059906	0.05656629195015762	4.42128483902658e-9	-0.04528381822928656	-0.06660645742957036	-0.06271930009618093	-0.04270167920244675	-0.01881661094684206	5.110859744111344e-8	0.009674644139168624	0.01181685225968057	0.009140494476735954	0.004589734663389107	0.001432341943840935	-2.412154239678754e-8	-0.00021086555225904226	-7.448794021210829e-5	-2.954670405392571e-5	-3.181054834676149e-6	-5.338860734810767e-7
-1.039072259536091	0.00011531698709602351	3.494833419624027e-5	0.0001042444158391421	-5.322797107161421e-9	-6.62786954286301e-5	6.423396732870049e-5	7.184160280160042e-6	-3.3069220881903694e-7	5.5327965532567e-5	-8.644799777321103e-9	4.9738498604744505e-5	9.230881247683569e-5	0.00026845789188000273	0.0004824293833519651	0.00013738604277172957	-7.0812080359791124e-9	9.337305582406561e-5	4.732930086415009e-5	4.8072731813337485e-6	-2.6697356198993805e-5	-9.099090120775468e-6
-1.039072259536091	-2.671397206001531e-5	-4.67750212150379e-5	-2.2330870326353146e-5	-4.3507830701965924e-10	1.0219731806827313e-5	6.0911175423373974e-5	-1.6164137274283423e-6	2.37992027097846e-5	1.5916126065666584e-6	1.602679177527922e-9	2.2967071640213627e-5	0.00022811182751511535	0.0002211915616342114	-0.00031378002583213986	-0.0001345224326005648	-8.745911340716526e-9	-5.062484597455536e-5	-8.904114797297604e-6	7.089917631561353e-6	1.09575102100324e-5	2.2857375188942736e-6
-1.039072259536091	3.831574324280692e-5	-0.00018323139213513774	2.4225694301138845e-5	-1.4872242571967816e-8	2.1675031696826474e-5	0.00024028102391957957	0.0001899288359927648	0.00013667900572363103	0.00013178993203804147	1.5312513573550486e-8	-2.8692947023495606e-7	0.00029532315222697956	0.00037789528134680577	-0.0003558147371317478	-0.00015507364032032496	2.394239585578604e-8	-6.208578204263307e-5	4.480570648773581e-5	3.0324453830416396e-5	-7.409736599153966e-6	-2.401595139226288e-6
-0.8478169733934058	1.7839970972841646e-5	3.0704934017176186e-5	1.4994046186385775e-5	-8.701596359029249e-10	-6.919257601881625e-6	-4.011877912246862e-5	1.9884058164766e-6	-1.6401144558545277e-5	6.098187975884001e-7	1.021666214817956e-8	-1.3300220934459466e-5	-0.00015914683819038403	-0.00013142534327484473	0.00028129334673968525	9.533952758595823e-5	-5.043387928945582e-9	5.321217318840174e-5	-4.800489679521258e-5	-3.12956239971186e-5	7.025358387489128e-6	2.4886950649580958e-6
-0.7952988299854369	1.3592740387542857e-6	-0.0001611240493809156	-7.127354203274072e-6	6.986247134111394e-9	3.6120676969106084e-5	0.0001922502396763935	0.0001713454687117775	0.00011448218570362166	0.00010775176306573609	-5.152715806677053e-10	-7.651069272195551e-6	2.6602104693571653e-5	0.00016436097833108187	0.0002528298576542574	4.502643216345046e-5	6.281103866132946e-9	6.506075504161645e-5	-3.758896865544222e-5	-3.451128107567528e-5	-7.74273808832919e-6	-7.501803407041882e-7
-0.7044940642422177	0.0027935529428733076	0.004925607905365262	0.002645476679358002	6.820828030461984e-9	-0.002256257927589121	-0.00363220242970739	-0.0035253640534410086	-0.0025491683954711438	-0.0012559678031702497	-5.7424268248895766e-9	0.0006681950942025095	0.0008843642110701557	0.0005396112370675703	-0.00016287220899697077	-3.656111903808373e-5	-2.3101017667902114e-8	-0.0001743152743921146	-0.0002489362181027945	-0.00015643426963049501	-4.351828007706011e-5	-1.0596665718234124e-5
-0.5155490074589791	0.08194219810240129	0.13866709038390207	0.07520652761162391	4.344245050626913e-9	-0.05815424480777596	-0.08310427597328401	-0.07584303207406365	-0.05000063276074295	-0.020994009021879204	2.6578357247237558e-8	0.009792649246403962	0.010795817476304237	0.007315874282948546	0.0027431604963559187	0.0007180242873333212	-8.926028339525541e-9	-6.5472413710208e-5	-1.7420508333313535e-5	-5.9120811942574665e-6	-4.921821938885758e-7	-7.121896895409009e-8
