0.0	0.9998838246301789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-1.039072259536091	0.647885300888354	1.4904153787907827e-10	-0.3032623902045565	-6.321693499555561e-12	0.036031320838637255	-1.2123380033934725e-10	-0.002821551181215382	9.411366757679172e-14	0.00015890083691895388	1.0477986900323804e-15	-6.615344802177017e-6
-1.039072259536091	0.3036285075465549	-1.2188976811242137e-10	-0.416113632764574	4.018324019895552e-12	0.1750629321167715	1.5672450822788893e-10	-0.05236606289117652	3.6533295452450285e-12	0.012047184434642208	4.148979413213047e-13	-0.0021824826864147245
-1.039072259536091	0.18159189856364094	1.050409141869207e-10	-0.3179156372081278	-1.2929962301742057e-12	0.2164311273059593	-1.1218977563433627e-10	-0.11807591423636428	4.1912881513074734e-13	0.05298351208885654	9.37072141975489e-12	-0.02012237255893315
-1.039072259536091	0.12518578808094719	-5.994930362398123e-11	-0.23356425050084023	-3.0253329728991617e-12	0.18974343461094065	-8.723109198265338e-11	-0.13500835541447986	1.4059560469985082e-11	0.08461944747525578	3.9662703339955184e-11	-0.04708352954019203
-1.039072259536091	0.09118732138485738	1.4571182044219895e-11	-0.17455224937031433	4.785231359097435e-12	0.15334245407945662	-2.4384963302166994e-10	-0.12356210551424694	-2.242841286946093e-11	0.09172789996970737	-3.53824588533507e-11	-0.06261706686927883
-0.8478169733934058	0.10313187119554362	6.416839265012548e-11	-0.19589743543277735	-5.04799231237408e-13	0.16777009382149535	-1.0526959672409012e-10	-0.12993196698095769	8.646932658885856e-12	0.09119157632968912	1.8676817154619577e-11	-0.0582170239955795
-0.7952988299854369	0.14286073287835402	-8.732396973310641e-11	-0.26192992776076	9.495387028115484e-13	0.2027115838088376	4.829540898070071e-11	-0.1335088784013337	1.912963636371556e-12	0.07576371909766777	2.8350737855500753e-11	-0.037524319157399504
-0.7044940642422177	0.21100864147350715	7.429616123836966e-11	-0.35284326473011385	-2.9621665440686656e-12	0.21507545538955114	-1.2588417621084944e-10	-0.10068908918844204	4.151907524023351e-12	0.03786724526803496	3.985389896735438e-12	-0.011907246431526401
-0.5155490074589791	0.3608919653919843	-1.1738962636379837e-10	-0.4250257703029882	1.9177130008478072e-12	0.14396568482633	-1.204025465280105e-11	-0.033824222061384315	2.15936492927656e-12	0.00598762350774846	1.3465032686899356e-13	-0.0008153063013149024
0.0	0.6410120217689459	1.4440114207523268e-10	-0.3080454160755579	-6.370175024784045e-12	0.03762152438190223	-1.2597589025328723e-10	-0.0030300440816822365	1.0275604532686945e-13	0.00017560383266391197	1.1852303037257239e-15	-7.5262072469292835e-6
1.039072259536091	0.647885300888354	1.4904153787907827e-10	-0.3032623902045565	-6.321693499555561e-12	0.036031320838637255	-1.2123380033934725e-10	-0.002821551181215382	9.411366757679172e-14	0.00015890083691895388	1.0477986900323804e-15	-6.615344802177017e-6
1.5707963267948966	0.3673821985038299	-1.1335329287276548e-10	-0.4249566158633809	1.5495685127167984e-12	0.14054574295628883	-3.0150205805558166e-11	-0.032168635172273814	2.0269974196160053e-12	0.005536671365463183	1.195192786983769e-13	-0.0007315208625121153
2.1025203940537023	0.647885300888354	1.4904153787907827e-10	-0.3032623902045565	-6.321693499555561e-12	0.036031320838637255	-1.2123380033934725e-10	-0.002821551181215382	9.411366757679172e-14	0.00015890083691895388	1.0477986900323804e-15	-6.615344802177017e-6
-3.141592653589793	0.6410120217689459	1.4440114207523268e-10	-0.3080454160755579	-6.370175024784045e-12	0.03762152438190223	-1.2597589025328723e-10	-0.0030300440816822365	1.0275604532686945e-13	0.00017560383266391197	1.1852303037257239e-15	-7.5262072469292835e-6
-2.1025203940537023	0.647885300888354	1.4904153787907827e-10	-0.3032623902045565	-6.321693499555561e-12	0.036031320838637255	-1.2123380033934725e-10	-0.002821551181215382	9.411366757679172e-14	0.00015890083691895388	1.0477986900323804e-15	-6.615344802177017e-6
